ds,category,units,revenue,store_id,product_type
2024-12-14 18:44:21.880189,Streetwear,60,150000,PK-01,Apparel
2024-12-14 18:44:21.880189,Sports,57,142500,PK-01,Apparel
2024-12-15 18:44:21.880189,Casual,92,230000,PK-01,Apparel
2024-12-15 18:44:21.880189,Formal,56,140000,PK-01,Apparel
2024-12-15 18:44:21.880189,Graphic,44,110000,PK-01,Apparel
2024-12-15 18:44:21.880189,Streetwear,59,147500,PK-01,Apparel
2024-12-15 18:44:21.880189,Sports,59,147500,PK-01,Apparel
2024-12-16 18:44:21.880189,Casual,70,175000,PK-01,Apparel
2024-12-16 18:44:21.880189,Formal,39,97500,PK-01,Apparel
2024-12-16 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2024-12-16 18:44:21.880189,Streetwear,48,120000,PK-01,Apparel
2024-12-16 18:44:21.880189,Sports,49,122500,PK-01,Apparel
2024-12-17 18:44:21.880189,Casual,75,187500,PK-01,Apparel
2024-12-17 18:44:21.880189,Formal,46,115000,PK-01,Apparel
2024-12-17 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2024-12-17 18:44:21.880189,Streetwear,41,102500,PK-01,Apparel
2024-12-17 18:44:21.880189,Sports,37,92500,PK-01,Apparel
2024-12-18 18:44:21.880189,Casual,71,177500,PK-01,Apparel
2024-12-18 18:44:21.880189,Formal,40,100000,PK-01,Apparel
2024-12-18 18:44:21.880189,Graphic,36,90000,PK-01,Apparel
2024-12-18 18:44:21.880189,Streetwear,42,105000,PK-01,Apparel
2024-12-18 18:44:21.880189,Sports,46,115000,PK-01,Apparel
2024-12-19 18:44:21.880189,Casual,70,175000,PK-01,Apparel
2024-12-19 18:44:21.880189,Formal,46,115000,PK-01,Apparel
2024-12-19 18:44:21.880189,Graphic,38,95000,PK-01,Apparel
2024-12-19 18:44:21.880189,Streetwear,38,95000,PK-01,Apparel
2024-12-19 18:44:21.880189,Sports,44,110000,PK-01,Apparel
2024-12-20 18:44:21.880189,Casual,102,255000,PK-01,Apparel
2024-12-20 18:44:21.880189,Formal,47,117500,PK-01,Apparel
2024-12-20 18:44:21.880189,Graphic,61,152500,PK-01,Apparel
2024-12-20 18:44:21.880189,Streetwear,64,160000,PK-01,Apparel
2024-12-20 18:44:21.880189,Sports,47,117500,PK-01,Apparel
2024-12-21 18:44:21.880189,Casual,75,187500,PK-01,Apparel
2024-12-21 18:44:21.880189,Formal,63,157500,PK-01,Apparel
2024-12-21 18:44:21.880189,Graphic,51,127500,PK-01,Apparel
2024-12-21 18:44:21.880189,Streetwear,46,115000,PK-01,Apparel
2024-12-21 18:44:21.880189,Sports,58,145000,PK-01,Apparel
2024-12-22 18:44:21.880189,Casual,90,225000,PK-01,Apparel
2024-12-22 18:44:21.880189,Formal,53,132500,PK-01,Apparel
2024-12-22 18:44:21.880189,Graphic,55,137500,PK-01,Apparel
2024-12-22 18:44:21.880189,Streetwear,64,160000,PK-01,Apparel
2024-12-22 18:44:21.880189,Sports,45,112500,PK-01,Apparel
2024-12-23 18:44:21.880189,Casual,78,195000,PK-01,Apparel
2024-12-23 18:44:21.880189,Formal,41,102500,PK-01,Apparel
2024-12-23 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2024-12-23 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2024-12-23 18:44:21.880189,Sports,46,115000,PK-01,Apparel
2024-12-24 18:44:21.880189,Casual,73,182500,PK-01,Apparel
2024-12-24 18:44:21.880189,Formal,41,102500,PK-01,Apparel
2024-12-24 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2024-12-24 18:44:21.880189,Streetwear,45,112500,PK-01,Apparel
2024-12-24 18:44:21.880189,Sports,47,117500,PK-01,Apparel
2024-12-25 18:44:21.880189,Casual,74,185000,PK-01,Apparel
2024-12-25 18:44:21.880189,Formal,45,112500,PK-01,Apparel
2024-12-25 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2024-12-25 18:44:21.880189,Streetwear,47,117500,PK-01,Apparel
2024-12-25 18:44:21.880189,Sports,41,102500,PK-01,Apparel
2024-12-26 18:44:21.880189,Casual,62,155000,PK-01,Apparel
2024-12-26 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2024-12-26 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2024-12-26 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2024-12-26 18:44:21.880189,Sports,42,105000,PK-01,Apparel
2024-12-27 18:44:21.880189,Casual,74,185000,PK-01,Apparel
2024-12-27 18:44:21.880189,Formal,60,150000,PK-01,Apparel
2024-12-27 18:44:21.880189,Graphic,50,125000,PK-01,Apparel
2024-12-27 18:44:21.880189,Streetwear,61,152500,PK-01,Apparel
2024-12-27 18:44:21.880189,Sports,49,122500,PK-01,Apparel
2024-12-28 18:44:21.880189,Casual,99,247500,PK-01,Apparel
2024-12-28 18:44:21.880189,Formal,46,115000,PK-01,Apparel
2024-12-28 18:44:21.880189,Graphic,63,157500,PK-01,Apparel
2024-12-28 18:44:21.880189,Streetwear,44,110000,PK-01,Apparel
2024-12-28 18:44:21.880189,Sports,63,157500,PK-01,Apparel
2024-12-29 18:44:21.880189,Casual,108,270000,PK-01,Apparel
2024-12-29 18:44:21.880189,Formal,55,137500,PK-01,Apparel
2024-12-29 18:44:21.880189,Graphic,49,122500,PK-01,Apparel
2024-12-29 18:44:21.880189,Streetwear,49,122500,PK-01,Apparel
2024-12-29 18:44:21.880189,Sports,60,150000,PK-01,Apparel
2024-12-30 18:44:21.880189,Casual,67,167500,PK-01,Apparel
2024-12-30 18:44:21.880189,Formal,48,120000,PK-01,Apparel
2024-12-30 18:44:21.880189,Graphic,47,117500,PK-01,Apparel
2024-12-30 18:44:21.880189,Streetwear,37,92500,PK-01,Apparel
2024-12-30 18:44:21.880189,Sports,43,107500,PK-01,Apparel
2024-12-31 18:44:21.880189,Casual,75,187500,PK-01,Apparel
2024-12-31 18:44:21.880189,Formal,48,120000,PK-01,Apparel
2024-12-31 18:44:21.880189,Graphic,48,120000,PK-01,Apparel
2024-12-31 18:44:21.880189,Streetwear,40,100000,PK-01,Apparel
2024-12-31 18:44:21.880189,Sports,39,97500,PK-01,Apparel
2025-01-01 18:44:21.880189,Casual,41,102500,PK-01,Apparel
2025-01-01 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2025-01-01 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2025-01-01 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-01-01 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2025-01-02 18:44:21.880189,Casual,55,137500,PK-01,Apparel
2025-01-02 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2025-01-02 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-01-02 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-01-02 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2025-01-03 18:44:21.880189,Casual,61,152500,PK-01,Apparel
2025-01-03 18:44:21.880189,Formal,36,90000,PK-01,Apparel
2025-01-03 18:44:21.880189,Graphic,37,92500,PK-01,Apparel
2025-01-03 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2025-01-03 18:44:21.880189,Sports,36,90000,PK-01,Apparel
2025-01-04 18:44:21.880189,Casual,62,155000,PK-01,Apparel
2025-01-04 18:44:21.880189,Formal,36,90000,PK-01,Apparel
2025-01-04 18:44:21.880189,Graphic,38,95000,PK-01,Apparel
2025-01-04 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-01-04 18:44:21.880189,Sports,39,97500,PK-01,Apparel
2025-01-05 18:44:21.880189,Casual,73,182500,PK-01,Apparel
2025-01-05 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-01-05 18:44:21.880189,Graphic,38,95000,PK-01,Apparel
2025-01-05 18:44:21.880189,Streetwear,39,97500,PK-01,Apparel
2025-01-05 18:44:21.880189,Sports,42,105000,PK-01,Apparel
2025-01-06 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2025-01-06 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2025-01-06 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-01-06 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-01-06 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2025-01-07 18:44:21.880189,Casual,44,110000,PK-01,Apparel
2025-01-07 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2025-01-07 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-01-07 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2025-01-07 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-01-08 18:44:21.880189,Casual,48,120000,PK-01,Apparel
2025-01-08 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2025-01-08 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2025-01-08 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-01-08 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2025-01-09 18:44:21.880189,Casual,51,127500,PK-01,Apparel
2025-01-09 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2025-01-09 18:44:21.880189,Graphic,28,70000,PK-01,Apparel
2025-01-09 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-01-09 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2025-01-10 18:44:21.880189,Casual,62,155000,PK-01,Apparel
2025-01-10 18:44:21.880189,Formal,44,110000,PK-01,Apparel
2025-01-10 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-01-10 18:44:21.880189,Streetwear,36,90000,PK-01,Apparel
2025-01-10 18:44:21.880189,Sports,40,100000,PK-01,Apparel
2025-01-11 18:44:21.880189,Casual,53,132500,PK-01,Apparel
2025-01-11 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2025-01-11 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2025-01-11 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2025-01-11 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-01-12 18:44:21.880189,Casual,73,182500,PK-01,Apparel
2025-01-12 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2025-01-12 18:44:21.880189,Graphic,42,105000,PK-01,Apparel
2025-01-12 18:44:21.880189,Streetwear,43,107500,PK-01,Apparel
2025-01-12 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2025-01-13 18:44:21.880189,Casual,47,117500,PK-01,Apparel
2025-01-13 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2025-01-13 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-01-13 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2025-01-13 18:44:21.880189,Sports,25,62500,PK-01,Apparel
2025-01-14 18:44:21.880189,Casual,41,102500,PK-01,Apparel
2025-01-14 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-01-14 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2025-01-14 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-01-14 18:44:21.880189,Sports,25,62500,PK-01,Apparel
2025-01-15 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2025-01-15 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-01-15 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2025-01-15 18:44:21.880189,Streetwear,30,75000,PK-01,Apparel
2025-01-15 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2025-01-16 18:44:21.880189,Casual,50,125000,PK-01,Apparel
2025-01-16 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2025-01-16 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-01-16 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-01-16 18:44:21.880189,Sports,25,62500,PK-01,Apparel
2025-01-17 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2025-01-17 18:44:21.880189,Formal,43,107500,PK-01,Apparel
2025-01-17 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-01-17 18:44:21.880189,Streetwear,42,105000,PK-01,Apparel
2025-01-17 18:44:21.880189,Sports,42,105000,PK-01,Apparel
2025-01-18 18:44:21.880189,Casual,72,180000,PK-01,Apparel
2025-01-18 18:44:21.880189,Formal,36,90000,PK-01,Apparel
2025-01-18 18:44:21.880189,Graphic,46,115000,PK-01,Apparel
2025-01-18 18:44:21.880189,Streetwear,37,92500,PK-01,Apparel
2025-01-18 18:44:21.880189,Sports,37,92500,PK-01,Apparel
2025-01-19 18:44:21.880189,Casual,61,152500,PK-01,Apparel
2025-01-19 18:44:21.880189,Formal,38,95000,PK-01,Apparel
2025-01-19 18:44:21.880189,Graphic,42,105000,PK-01,Apparel
2025-01-19 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-01-19 18:44:21.880189,Sports,45,112500,PK-01,Apparel
2025-01-20 18:44:21.880189,Casual,40,100000,PK-01,Apparel
2025-01-20 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-01-20 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-01-20 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-01-20 18:44:21.880189,Sports,26,65000,PK-01,Apparel
2025-01-21 18:44:21.880189,Casual,54,135000,PK-01,Apparel
2025-01-21 18:44:21.880189,Formal,26,65000,PK-01,Apparel
2025-01-21 18:44:21.880189,Graphic,28,70000,PK-01,Apparel
2025-01-21 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2025-01-21 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-01-22 18:44:21.880189,Casual,45,112500,PK-01,Apparel
2025-01-22 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2025-01-22 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-01-22 18:44:21.880189,Streetwear,25,62500,PK-01,Apparel
2025-01-22 18:44:21.880189,Sports,26,65000,PK-01,Apparel
2025-01-23 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2025-01-23 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2025-01-23 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-01-23 18:44:21.880189,Streetwear,30,75000,PK-01,Apparel
2025-01-23 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2025-01-24 18:44:21.880189,Casual,60,150000,PK-01,Apparel
2025-01-24 18:44:21.880189,Formal,41,102500,PK-01,Apparel
2025-01-24 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2025-01-24 18:44:21.880189,Streetwear,44,110000,PK-01,Apparel
2025-01-24 18:44:21.880189,Sports,45,112500,PK-01,Apparel
2025-01-25 18:44:21.880189,Casual,65,162500,PK-01,Apparel
2025-01-25 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-01-25 18:44:21.880189,Graphic,38,95000,PK-01,Apparel
2025-01-25 18:44:21.880189,Streetwear,39,97500,PK-01,Apparel
2025-01-25 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2025-01-26 18:44:21.880189,Casual,54,135000,PK-01,Apparel
2025-01-26 18:44:21.880189,Formal,46,115000,PK-01,Apparel
2025-01-26 18:44:21.880189,Graphic,46,115000,PK-01,Apparel
2025-01-26 18:44:21.880189,Streetwear,40,100000,PK-01,Apparel
2025-01-26 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-01-27 18:44:21.880189,Casual,46,115000,PK-01,Apparel
2025-01-27 18:44:21.880189,Formal,25,62500,PK-01,Apparel
2025-01-27 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2025-01-27 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-01-27 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2025-01-28 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2025-01-28 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2025-01-28 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2025-01-28 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2025-01-28 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2025-01-29 18:44:21.880189,Casual,51,127500,PK-01,Apparel
2025-01-29 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2025-01-29 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2025-01-29 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2025-01-29 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-01-30 18:44:21.880189,Casual,42,105000,PK-01,Apparel
2025-01-30 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2025-01-30 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-01-30 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2025-01-30 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2025-01-31 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2025-01-31 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-01-31 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2025-01-31 18:44:21.880189,Streetwear,44,110000,PK-01,Apparel
2025-01-31 18:44:21.880189,Sports,43,107500,PK-01,Apparel
2025-02-01 18:44:21.880189,Casual,72,180000,PK-01,Apparel
2025-02-01 18:44:21.880189,Formal,39,97500,PK-01,Apparel
2025-02-01 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-02-01 18:44:21.880189,Streetwear,39,97500,PK-01,Apparel
2025-02-01 18:44:21.880189,Sports,39,97500,PK-01,Apparel
2025-02-02 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2025-02-02 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-02-02 18:44:21.880189,Graphic,45,112500,PK-01,Apparel
2025-02-02 18:44:21.880189,Streetwear,44,110000,PK-01,Apparel
2025-02-02 18:44:21.880189,Sports,45,112500,PK-01,Apparel
2025-02-03 18:44:21.880189,Casual,58,145000,PK-01,Apparel
2025-02-03 18:44:21.880189,Formal,26,65000,PK-01,Apparel
2025-02-03 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-02-03 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2025-02-03 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2025-02-04 18:44:21.880189,Casual,51,127500,PK-01,Apparel
2025-02-04 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2025-02-04 18:44:21.880189,Graphic,28,70000,PK-01,Apparel
2025-02-04 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2025-02-04 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2025-02-05 18:44:21.880189,Casual,41,102500,PK-01,Apparel
2025-02-05 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-02-05 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2025-02-05 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-02-05 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-02-06 18:44:21.880189,Casual,49,122500,PK-01,Apparel
2025-02-06 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2025-02-06 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-02-06 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-02-06 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-02-07 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2025-02-07 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2025-02-07 18:44:21.880189,Graphic,43,107500,PK-01,Apparel
2025-02-07 18:44:21.880189,Streetwear,37,92500,PK-01,Apparel
2025-02-07 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2025-02-08 18:44:21.880189,Casual,71,177500,PK-01,Apparel
2025-02-08 18:44:21.880189,Formal,42,105000,PK-01,Apparel
2025-02-08 18:44:21.880189,Graphic,46,115000,PK-01,Apparel
2025-02-08 18:44:21.880189,Streetwear,36,90000,PK-01,Apparel
2025-02-08 18:44:21.880189,Sports,43,107500,PK-01,Apparel
2025-02-09 18:44:21.880189,Casual,54,135000,PK-01,Apparel
2025-02-09 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-02-09 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2025-02-09 18:44:21.880189,Streetwear,43,107500,PK-01,Apparel
2025-02-09 18:44:21.880189,Sports,44,110000,PK-01,Apparel
2025-02-10 18:44:21.880189,Casual,54,135000,PK-01,Apparel
2025-02-10 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-02-10 18:44:21.880189,Graphic,25,62500,PK-01,Apparel
2025-02-10 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-02-10 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2025-02-11 18:44:21.880189,Casual,43,107500,PK-01,Apparel
2025-02-11 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2025-02-11 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-02-11 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2025-02-11 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2025-02-12 18:44:21.880189,Casual,53,132500,PK-01,Apparel
2025-02-12 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2025-02-12 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2025-02-12 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2025-02-12 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2025-02-13 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2025-02-13 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-02-13 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2025-02-13 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-02-13 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2025-02-14 18:44:21.880189,Casual,77,192500,PK-01,Apparel
2025-02-14 18:44:21.880189,Formal,38,95000,PK-01,Apparel
2025-02-14 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2025-02-14 18:44:21.880189,Streetwear,36,90000,PK-01,Apparel
2025-02-14 18:44:21.880189,Sports,36,90000,PK-01,Apparel
2025-02-15 18:44:21.880189,Casual,67,167500,PK-01,Apparel
2025-02-15 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2025-02-15 18:44:21.880189,Graphic,38,95000,PK-01,Apparel
2025-02-15 18:44:21.880189,Streetwear,46,115000,PK-01,Apparel
2025-02-15 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-02-16 18:44:21.880189,Casual,68,170000,PK-01,Apparel
2025-02-16 18:44:21.880189,Formal,36,90000,PK-01,Apparel
2025-02-16 18:44:21.880189,Graphic,37,92500,PK-01,Apparel
2025-02-16 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-02-16 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2025-02-17 18:44:21.880189,Casual,41,102500,PK-01,Apparel
2025-02-17 18:44:21.880189,Formal,26,65000,PK-01,Apparel
2025-02-17 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-02-17 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-02-17 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-02-18 18:44:21.880189,Casual,46,115000,PK-01,Apparel
2025-02-18 18:44:21.880189,Formal,25,62500,PK-01,Apparel
2025-02-18 18:44:21.880189,Graphic,25,62500,PK-01,Apparel
2025-02-18 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2025-02-18 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2025-02-19 18:44:21.880189,Casual,48,120000,PK-01,Apparel
2025-02-19 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-02-19 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2025-02-19 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-02-19 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2025-02-20 18:44:21.880189,Casual,55,137500,PK-01,Apparel
2025-02-20 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-02-20 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-02-20 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2025-02-20 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2025-02-21 18:44:21.880189,Casual,74,185000,PK-01,Apparel
2025-02-21 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2025-02-21 18:44:21.880189,Graphic,44,110000,PK-01,Apparel
2025-02-21 18:44:21.880189,Streetwear,43,107500,PK-01,Apparel
2025-02-21 18:44:21.880189,Sports,39,97500,PK-01,Apparel
2025-02-22 18:44:21.880189,Casual,77,192500,PK-01,Apparel
2025-02-22 18:44:21.880189,Formal,41,102500,PK-01,Apparel
2025-02-22 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-02-22 18:44:21.880189,Streetwear,45,112500,PK-01,Apparel
2025-02-22 18:44:21.880189,Sports,36,90000,PK-01,Apparel
2025-02-23 18:44:21.880189,Casual,76,190000,PK-01,Apparel
2025-02-23 18:44:21.880189,Formal,37,92500,PK-01,Apparel
2025-02-23 18:44:21.880189,Graphic,43,107500,PK-01,Apparel
2025-02-23 18:44:21.880189,Streetwear,38,95000,PK-01,Apparel
2025-02-23 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-02-24 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2025-02-24 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2025-02-24 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-02-24 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-02-24 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-02-25 18:44:21.880189,Casual,40,100000,PK-01,Apparel
2025-02-25 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2025-02-25 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-02-25 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2025-02-25 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-02-26 18:44:21.880189,Casual,48,120000,PK-01,Apparel
2025-02-26 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2025-02-26 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-02-26 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-02-26 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2025-02-27 18:44:21.880189,Casual,49,122500,PK-01,Apparel
2025-02-27 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-02-27 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-02-27 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-02-27 18:44:21.880189,Sports,25,62500,PK-01,Apparel
2025-02-28 18:44:21.880189,Casual,71,177500,PK-01,Apparel
2025-02-28 18:44:21.880189,Formal,40,100000,PK-01,Apparel
2025-02-28 18:44:21.880189,Graphic,46,115000,PK-01,Apparel
2025-02-28 18:44:21.880189,Streetwear,46,115000,PK-01,Apparel
2025-02-28 18:44:21.880189,Sports,44,110000,PK-01,Apparel
2025-03-01 18:44:21.880189,Casual,68,170000,PK-01,Apparel
2025-03-01 18:44:21.880189,Formal,37,92500,PK-01,Apparel
2025-03-01 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-03-01 18:44:21.880189,Streetwear,37,92500,PK-01,Apparel
2025-03-01 18:44:21.880189,Sports,40,100000,PK-01,Apparel
2025-03-02 18:44:21.880189,Casual,58,145000,PK-01,Apparel
2025-03-02 18:44:21.880189,Formal,39,97500,PK-01,Apparel
2025-03-02 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2025-03-02 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-03-02 18:44:21.880189,Sports,46,115000,PK-01,Apparel
